report_id,version,entity,city,state,injury_severity,incident_date,airbag,towed,narrative_len,vin,incident_time,driver_type,same_incident_id,same_vehicle_id,service_context,operator,any_injury,serious_plus,metro,quarter
30610-11902,1,"Zoox, Inc.",San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,751,7Z00XVHX8TC,10:29,,ffa7fe31f8c8d1a,4e79e773a751fc2,False,zoox,False,False,california,2025Q3
30270-11765,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,810,SADHW2S14R1,23:03,,f6de4eae2f1319d,d3d11a83f01da9b,True,waymo,False,False,california,2025Q3
30270-11853,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,833,SADHW2S19R1,13:08,,7d9661d6d9464e2,4e3337ffd13d65a,False,waymo,False,False,california,2025Q3
30270-11761,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,933,SADHW2S11R1,19:14,,69851629c401c31,a97c5b4354bc049,True,waymo,False,False,california,2025Q3
30270-11718,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1151,SADHW2S1XR1,11:22,,327e47a53931e77,68c3b5d8bbc4501,True,waymo,False,False,california,2025Q3
30270-11717,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,983,SADHW2S1XR1,2:11,,0d7985898055083,4e8f87313401b9c,True,waymo,False,False,california,2025Q3
30270-11724,1,Waymo LLC,Inglewood,CA,Property Damage. No Injured Reported,2025-09-01,False,False,912,SADHW2S14R1,23:46,,cecddedec7fe69a,09106b9119c28ba,True,waymo,False,False,california,2025Q3
30270-11769,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-09-01,False,False,849,SADHW2S19R1,17:34,,39c3b2df5355da8,a619f52988be27b,False,waymo,False,False,california,2025Q3
30270-11795,1,Waymo LLC,Daly City,CA,Property Damage. No Injured Reported,2025-09-01,False,False,924,SADHW2S10R1,00:49,,b34a36ed3a89a10,e93f9538f643ca4,True,waymo,False,False,california,2025Q3
30270-11790,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1120,SADHW2S16R1,17:00,,ab730b8852be08c,bb2eab344cefc5c,True,waymo,False,False,california,2025Q3
30270-11768,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-09-01,False,False,798,SADHW2S19R1,14:09,,9d9ea44aee989b1,2eaee176a45e587,True,waymo,False,False,california,2025Q3
30270-11851,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1083,SADHW2S10R1,10:35,,5f7ba65a97e90d7,d8b37d0763f2362,True,waymo,False,False,california,2025Q3
30270-11852,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,890,SADHW2S13R1,14:59,,b005e037a7920b1,eaf2a9c7f9d559c,False,waymo,False,False,california,2025Q3
30270-11763,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,889,SADHW2S10R1,00:45,,3382458076101ad,faa56dbdd8cd9ee,False,waymo,False,False,california,2025Q3
30270-11716,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-09-01,False,False,914,SADHW2S18R1,08:06,,d03b66d1142a2bf,0ee864a034b9d76,True,waymo,False,False,california,2025Q3
30270-11702,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,794,SADHW2S14R1,07:37,,bf0af7f5d4c8d2a,88cd8db6d8498e6,False,waymo,False,False,california,2025Q3
30270-11701,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1039,SADHW2S19R1,17:10,,6cf741e9149e67a,d9cdd86af06e8f6,True,waymo,False,False,california,2025Q3
30270-11695,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,983,SADHW2S10R1,20:59,,fafbadbfaa69a69,fe2acf578a864c8,True,waymo,False,False,california,2025Q3
30270-11839,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,833,SADHW2S16R1,17:41,,d8b6f7f5b4b77bf,f48ff35eafa2b0b,True,waymo,False,False,california,2025Q3
30270-11884,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,842,SADHW2S16R1,22:11,,c5d0bde1a4f83ed,18c3eea97dff714,True,waymo,False,False,california,2025Q4
30270-11874,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1036,SADHW2S17R1,16:00,,7ed218ffbe82b26,d7b3679103bf394,True,waymo,False,False,california,2025Q4
30270-11883,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1031,SADHW2S14R1,18:20,,3f169a09f1a1430,0d1be91d5f1c684,False,waymo,False,False,california,2025Q4
30270-11864,1,Waymo LLC,Santa Monica,CA,Minor W/O Hospitalization,2025-10-01,False,False,1703,SADHW2S13R1,20:42,,f2e0606b20a817f,40e28007c7aa3e7,True,waymo,True,False,california,2025Q4
30270-11861,1,Waymo LLC,San Francisco,CA,Minor W/ Hospitalization,2025-10-01,False,False,978,SADHW2S13R1,13:27,,b51c9610ccc8b05,c6befe6f780cb8a,True,waymo,True,False,california,2025Q4
30270-11858,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1323,SADHW2S13R1,07:12,,c6b8e69937446c8,545879f6fb2ad86,True,waymo,False,False,california,2025Q4
30270-11860,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,862,SADHW2S19R1,16:48,,2c3148db1b0381d,d38a9c8870c899e,True,waymo,False,False,california,2025Q4
30270-11855,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,911,SADHW2S1XR1,02:55,,78662ee4e9dd46b,09463113f49653c,False,waymo,False,False,california,2025Q4
30270-11849,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,849,SADHW2S15R1,22:16,,4ef86957b945a92,f8a19e7e07f0a4f,True,waymo,False,False,california,2025Q4
30270-11837,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1275,SADHW2S14R1,17:22,,58879cba1755aad,ad459da60bd740d,True,waymo,False,False,california,2025Q4
30270-11842,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1136,SADHW2S12R1,18:38,,ef50e523c1ceea9,658c7c13f13b1e7,True,waymo,False,False,california,2025Q4
30270-11821,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,993,SADHW2S15R1,04:51,,d23ce59f22e299f,15a27e37627e8f0,True,waymo,False,False,california,2025Q3
30270-11791,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1351,SADHW2S12R1,22:29,,ceedaf1e659d839,15f901629190a97,True,waymo,False,False,california,2025Q3
30270-11789,1,Waymo LLC,Los Angeles,CA,Minor W/ Hospitalization,2025-09-01,False,False,1023,SADHW2S17R1,10:30,,fe0fd9933f671b3,de24f92f75b28ea,True,waymo,True,False,california,2025Q3
30270-11771,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1009,SADHW2S1XR1,10:57,,91301375cf54a0a,9978a474e19f305,True,waymo,False,False,california,2025Q3
30270-11762,1,Waymo LLC,Inglewood,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1030,SADHW2S11R1,12:12,,9d0e4e083bc2745,914f5e1aba32b51,True,waymo,False,False,california,2025Q3
30270-11760,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,872,SADHW2S14R1,21:06,,e65e983024a6b24,5bc86c57dcb4547,True,waymo,False,False,california,2025Q3
30270-11756,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1193,SADHW2S14R1,15:18,,7b542085705b355,12d3a1a35e1a982,False,waymo,False,False,california,2025Q3
30270-11742,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1030,SADHW2S19R1,10:07,,53b2c239e2ff616,290fca443f38770,False,waymo,False,False,california,2025Q3
30270-11739,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,914,SADHW2S19R1,05:54,,492b74881a12e6e,2be0285d40281eb,True,waymo,False,False,california,2025Q3
30270-11758,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1145,SADHW2S15M1,9:55,,2c10d9b1d71541e,1d779bc3c6588a4,False,waymo,False,False,california,2025Q3
30270-11753,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1134,SADHW2S10R1,00:16,,daa0c6e71de2c87,1bf9c9b80410c95,True,waymo,False,False,california,2025Q3
30270-11755,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1017,SADHW2S18R1,09:50,,1f5485dfe2b8f8a,d642b99fb76068b,False,waymo,False,False,california,2025Q3
30270-11738,1,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2025-09-01,False,False,1477,SADHW2S12R1,23:48,,cce97df1005f101,06b70f95d1f3933,True,waymo,True,False,california,2025Q3
30270-11488,2,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2025-08-01,False,False,1622,SADHW2S11R1,16:54,,88bcb808d90373f,9bb28c83869f0d5,True,waymo,True,False,california,2025Q3
30270-11607,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1005,SADHW2S10R1,19:34,,4bab2ed9f78c99e,9c09dbdd3e4f548,True,waymo,False,False,california,2025Q3
30270-11622,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,829,SADHW2S17R1,21:37,,b8b298169bdd694,7e9b05bde083073,True,waymo,False,False,california,2025Q3
30270-11671,1,Waymo LLC,Culver City,CA,Property Damage. No Injured Reported,2025-08-01,False,False,821,SADHW2S19R1,22:57,,955f70191f829db,4e651e73a30d84b,True,waymo,False,False,california,2025Q3
30270-11590,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1038,SADHW2S19R1,12:18,,79e867ebe3bea1c,99792a5987d8ed0,True,waymo,False,False,california,2025Q3
30270-11573,1,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2025-08-01,False,False,1009,SADHW2S14R1,19:02,,7c278f76569dcff,1bb413623483473,True,waymo,True,False,california,2025Q3
30270-11564,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1194,SADHW2S1XR1,10:15,,075ba3c0b6ebb2a,4e8f87313401b9c,True,waymo,False,False,california,2025Q3
30270-11548,1,Waymo LLC,Inglewood,CA,Property Damage. No Injured Reported,2025-08-01,False,False,814,SADHW2S17R1,12:04,,01fcea472941290,88c94121ad1d443,True,waymo,False,False,california,2025Q3
30270-11561,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-08-01,False,False,735,SADHW2S19R1,00:59,,7c2d69cdefccc23,20685eae2b03d12,False,waymo,False,False,california,2025Q3
30270-11567,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,875,SADHW2S17R1,18:56,,6ae265d3178bbd8,2a10e9b27c25a9d,True,waymo,False,False,california,2025Q3
30270-11542,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,780,SADHW2S15R1,11:22,,90ec722a319e433,cd2823db49350b9,True,waymo,False,False,california,2025Q3
30270-11523,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,771,SADHW2S15R1,17:55,,0f07710b9ce3333,ce99baa19485fe5,False,waymo,False,False,california,2025Q3
30270-11522,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1038,SADHW2S18R1,02:23,,18e86baf086661c,b579d7c1c520a35,True,waymo,False,False,california,2025Q3
30270-11496,1,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2025-08-01,False,False,1201,SADHW2S18R1,13:50,,e5ece9ed52c6255,ee788936a3a0791,True,waymo,True,False,california,2025Q3
30270-11664,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1146,SADHW2S1XR1,20:16,,d6ba83005d45c1c,cb1072ac0fd50b0,True,waymo,False,False,california,2025Q3
30270-11637,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-09-01,False,False,939,SADHW2S19R1,18:59,,2f735ba978a44ff,395a0197ee6a0ad,False,waymo,False,False,california,2025Q3
30270-11627,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,1151,SADHW2S14R1,19:58,,4d83937ba1de317,d3d11a83f01da9b,True,waymo,False,False,california,2025Q3
30270-11629,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-09-01,False,False,884,SADHW2S19R1,15:13,,b0245a0ab94b3b5,e52d4a05880b9d6,True,waymo,False,False,california,2025Q3
30270-11625,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,846,SADHW2S15R1,23:08,,6586da4de372b9e,e1804ae27c0a305,False,waymo,False,False,california,2025Q3
30270-11618,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,920,SADHW2S12R1,14:52,,27673b8954d27c0,4f4fd5c6484e8d2,False,waymo,False,False,california,2025Q3
30270-11609,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-09-01,False,False,924,SADHW2S13R1,19:17,,4b5b13895842c1b,01d7bab987ddc02,False,waymo,False,False,california,2025Q3
30270-11608,1,Waymo LLC,Culver City,CA,Property Damage. No Injured Reported,2025-09-01,False,False,850,SADHW2S13R1,01:57,,a2882bceb064a6a,c4fc77e83c66a79,True,waymo,False,False,california,2025Q3
30270-11605,1,Waymo LLC,San Francisco,CA,No Injured Reported,2025-08-01,False,False,984,SADHW2S1XR1,17:25,,642b9d8879d269b,aca840db6563bbb,True,waymo,False,False,california,2025Q3
30270-11589,1,Waymo LLC,Daly City,CA,Property Damage. No Injured Reported,2025-08-01,False,False,866,SADHW2S1XR1,02:29,,6c35c4687ba2a7e,60e3bf6248e7a0e,True,waymo,False,False,california,2025Q3
30270-11596,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,822,SADHW2S15R1,20:36,,550378e84cbe32d,d0ebac371478862,True,waymo,False,False,california,2025Q3
30270-11591,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-08-01,False,False,813,SADHW2S11R1,11:43,,748efca603e1263,000c2c3f72f5b09,False,waymo,False,False,california,2025Q3
30270-11543,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-08-01,False,False,867,SADHW2S18R1,18:37,,6fef0bd4d38ff9c,414a581fb3c2819,True,waymo,False,False,california,2025Q3
30270-11544,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1086,SADHW2S1XR1,00:43,,1cf4d28bc876306,9e40c2babfb79c8,True,waymo,False,False,california,2025Q3
30270-11547,1,Waymo LLC,Culver City,CA,Property Damage. No Injured Reported,2025-08-01,False,False,836,SADHW2S10R1,09:21,,648613db05d6eb9,043a0641d7f833c,False,waymo,False,False,california,2025Q3
30610-11563,1,"Zoox, Inc.",San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,769,7Z00XVHX9TC,15:11,,2cbb435ba089c85,4a66a1e26d7fd52,True,zoox,False,False,california,2025Q3
30270-11516,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1193,SADHW2S10R1,07:47,,dffa2f99e3df433,29957f8439e963f,False,waymo,False,False,california,2025Q3
30270-11508,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-08-01,False,False,928,SADHW2S16R1,11:21,,09531ba31a1bd07,7b8954cd5cbc3bf,True,waymo,False,False,california,2025Q3
30270-11501,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,974,SADHW2S10M1,09:03,,738d6f870cfbec8,3d7a03e316ec104,True,waymo,False,False,california,2025Q3
30270-11452,1,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2025-07-01,False,False,1132,SADHW2S18R1,22:31,,4efbce3f9aada78,90f750a3e08168b,True,waymo,True,False,california,2025Q3
30270-11327,2,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-07-01,False,False,1065,SADHW2S1XR1,01:05,,49592ecd1caefcf,b5adad53fe0fb70,True,waymo,True,False,california,2025Q3
30270-11455,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,815,SADHW2S12R1,14:00,,264c703043ce526,c3868a60524aabc,False,waymo,False,False,california,2025Q3
30270-11468,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,747,SADHW2S12R1,08:04,,d5b83b180b8e66e,2e33b64d457ec29,False,waymo,False,False,california,2025Q3
30270-11428,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,950,SADHW2S10M1,22:45,,0bdabfb53025c8a,9dfadc4748614b2,False,waymo,False,False,california,2025Q3
30270-11421,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,828,SADHW2S17R1,15:50,,8ffca881a715613,2a10e9b27c25a9d,True,waymo,False,False,california,2025Q3
30270-11414,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-07-01,False,False,981,SADHW2S17R1,07:35,,c6e76cfadfdf63a,4d7948766225873,True,waymo,False,False,california,2025Q3
30270-11422,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,647,SADHW2S15R1,19:29,,8f705450b9147b1,da1c07fbe9f0399,False,waymo,False,False,california,2025Q3
30270-11415,1,Waymo LLC,San Mateo,CA,Property Damage. No Injured Reported,2025-07-01,False,False,840,SADHW2S10R1,08:05,,3035734d10bd2c9,27b63f2ddf7d696,True,waymo,False,False,california,2025Q3
30270-11467,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-07-01,False,False,774,SADHW2S11R1,04:11,,e1e1bd78dd82e10,2c6cb507a6366c8,False,waymo,False,False,california,2025Q3
30270-11404,1,Waymo LLC,Beverly Hills,CA,Property Damage. No Injured Reported,2025-07-01,False,False,836,SADHW2S17R1,12:01,,878454aa879cc48,2e4fc64e3534cb6,True,waymo,False,False,california,2025Q3
30270-11418,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-07-01,False,False,752,SADHW2S14R1,09:58,,790af34ef6ca18a,3a02959f3237d4c,False,waymo,False,False,california,2025Q3
30270-11402,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,829,SADHW2S11R1,12:07,,e45068dd539185e,afd870afb3c8bde,True,waymo,False,False,california,2025Q3
30270-11374,1,Waymo LLC,Inglewood,CA,Property Damage. No Injured Reported,2025-07-01,False,False,984,SADHW2S12R1,02:11,,5ea054a03072b23,15f901629190a97,True,waymo,False,False,california,2025Q3
30270-11365,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,992,SADHW2S16R1,09:19,,6b59e700b92699f,5dc1439eb5644a6,True,waymo,False,False,california,2025Q3
30270-11358,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,838,SADHW2S11R1,11:03,,f58d325bece78b3,d33ef5fa3f77bd4,False,waymo,False,False,california,2025Q3
30270-11401,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-07-01,False,False,715,SADHW2S10R1,16:49,,3104047ca823dd2,4a488c01f3b9188,False,waymo,False,False,california,2025Q3
30270-11362,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,832,SADHW2S11R1,06:36,,18072fb0213f2ae,8aa8c53bfbf4a75,True,waymo,False,False,california,2025Q3
30270-11360,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-07-01,False,False,787,SADHW2S17R1,19:58,,d00b320794bb6ab,490e1479c1112cf,True,waymo,False,False,california,2025Q3
30270-11333,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-07-01,False,False,875,SADHW2S15R1,11:55,,2f75c49fec63a68,6060f6e3fa3dfaf,False,waymo,False,False,california,2025Q3
30270-11344,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-07-01,False,False,927,SADHW2S16R1,22:04,,771247c1ce646c6,18c3eea97dff714,True,waymo,False,False,california,2025Q3
30270-11495,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-08-01,False,False,999,SADHW2S15R1,00:04,,d977b50f4d37e80,5f8c7c157411267,True,waymo,False,False,california,2025Q3
30270-11475,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-08-01,False,False,877,SADHW2S12R1,03:49,,95250f9715252ce,f66e77e52939f05,True,waymo,True,False,california,2025Q3
30610-11497,1,"Zoox, Inc.",San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,791,7Z00XVHX1TC,18:16,,27f5ade8b2a100c,c78e6704cc97575,False,zoox,False,False,california,2025Q3
30270-11490,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-08-01,False,False,1174,SADHW2S13M1,11:43,,f954a67865eecaa,69f9ac55561d6ff,True,waymo,False,False,california,2025Q3
30270-11474,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-08-01,False,False,799,SADHW2S13R1,08:36,,44a3e9735d95629,b0bffaff0b2b514,False,waymo,False,False,california,2025Q3
